track_id,track_name,artist_name,release_year,duration_ms
5rz10kLBxXr5lw4RlgwHNb,There Are Worse Things I Could Do ,Stockard Channing,1998.0,143493.0
5tHS2AvJ4uy0L2zWA6JBR3,Georgie,Doc Watson,1996.0,168000.0
5u4mqaGJWyooZZVtM3ryJx,Never Gonna Give You Up,The Black Keys,2010.0,218946.0
5wEreUfwxZxWnEol61ulIi,Born To Die,Lana Del Rey,2012.0,286253.0
5xbrhx2tMMcN68IT3cJbhS,Ayala,XXXTENTACION,2017.0,99706.0
5zGbrB1tHrLGhQhE9kebNZ,Alive,Scarlet House,2023.0,187200.0
5znjcEhdv3AsfZjWvknPmn,Beg for Me,Korn,1999.0,233760.0
62PaSfnXSMyLshYJrlTuL3,Hello,Adele,2015.0,295502.0
66Y8otWil998QC8FCDDXAa,The Most Cursed of Hands / Who Am I,The Dear Hunter,2016.0,402818.0
67oTc7ZfomsZeqd8EZOntX,ROYAL RUMBLE,Monxx,2024.0,160004.0
69El8bwwxvL6MKfDCwdRHR,The Other Side,Ruelle,2017.0,251347.0
6bkeigTegPjXdQIZaZ6o6W,Solitary Man,Johnny Cash,2000.0,143853.0
6bo13cPb5M0B6LhQEl0A3E,Times Like These,Five Finger Death Punch,2022.0,209976.0
6bwuLPr45wsvbTjB0PGI65,Beg for Me,Korn,1999.0,234013.0
6DsILuMLGYN6QqPXlhGHWo,Hearts Burst into Fire,Bullet For My Valentine,2008.0,297946.0
6DwF5IUONr6L0aSmxYyT0V,N,Duster,2022.0,181066.0
6EPVyy00zNpdGiafKf0Ila,Float,Elderly,2023.0,135750.0
6ERZ30cRjVWGtVLhczX9aL,The greatest,Lana Del Rey,2019.0,300360.0
6EzsZ7gbYRNjoTHmS1y73J,Elle,"Stress, Noah Veraguth",2011.0,221973.0
6FR7CxgunBBN1jYJxsX8uZ,Bad Things,Rayland Baxter,2013.0,313867.0
6gHxKXy1f3QinBJQngJ2iN,Hearts Burst into Fire,Bullet For My Valentine,2008.0,297946.0
6GoNSKDv6eKxuHxn2Zcr9o,Don't Leave,Snak The Ripper,2014.0,158277.0
6GVZ7A3IWkPNuG5FdcRE7O,Not You Too,"Drake, Chris Brown",2020.0,269680.0
6GxZfJUHldFdwl5KkTdOqS,Set Me Free,The Amity Affliction,2018.0,210506.0
6iYAla6FuXom8KxgTgk5pe,Sunny Side Down,Sad Heroes,2020.0,226587.0
6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,The Weeknd,2020.0,211400.0
6lJyWYl1tSXqFn2FH16xvG,"Maybe, I",Des Rocs,2018.0,186747.0
